brand,date,spend,transactions,avg_ticket_size,spend_ly,spend_yoy_pct
CHIPOTLE MEXICAN,2018-08-29,1355032.29,106902.64,12.675386594755752,,
CHIPOTLE MEXICAN,2018-08-30,1422943.6,110589.94,12.866844850444807,,
CHIPOTLE MEXICAN,2018-08-31,1479385.85,111237.79,13.29930997370588,,
CHIPOTLE MEXICAN,2018-09-01,1209720.7,83698.64,14.45328980255832,,
CHIPOTLE MEXICAN,2018-09-02,1152095.82,78697.23,14.639598115460991,,
CHIPOTLE MEXICAN,2018-09-03,1170543.5,82086.56,14.25986787605669,,
CHIPOTLE MEXICAN,2018-09-04,1312413.79,105548.67,12.434204902818767,,
CHIPOTLE MEXICAN,2018-09-05,1332630.9,105837.17,12.59133157094053,,
CHIPOTLE MEXICAN,2018-09-06,1384258.14,109340.64,12.660051559968919,,
CHIPOTLE MEXICAN,2018-09-07,1471366.91,113137.88,13.005077609727174,,
CHIPOTLE MEXICAN,2018-09-08,1298367.09,91842.86,14.136832084715133,,
CHIPOTLE MEXICAN,2018-09-09,1190239.7,83142.24,14.315704027218894,,
CHIPOTLE MEXICAN,2018-09-10,1288869.01,102496.15,12.574804126789154,,
CHIPOTLE MEXICAN,2018-09-11,1328349.48,105151.91,12.632670961468982,,
CHIPOTLE MEXICAN,2018-09-12,1362836.68,107976.85,12.621563603679862,,
CHIPOTLE MEXICAN,2018-09-13,1422759.0,111102.68,12.805802704309205,,
CHIPOTLE MEXICAN,2018-09-14,1500320.21,114477.6,13.105797203994491,,
CHIPOTLE MEXICAN,2018-09-15,1289174.82,90420.62,14.257531302041505,,
CHIPOTLE MEXICAN,2018-09-16,1253110.5,87289.72,14.355762625885385,,
CHIPOTLE MEXICAN,2018-09-17,1297108.62,102817.63,12.615624577224743,,
CHIPOTLE MEXICAN,2018-09-18,1287243.27,103576.61,12.427933970806729,,
CHIPOTLE MEXICAN,2018-09-19,1343974.58,107139.67,12.544135892895694,,
CHIPOTLE MEXICAN,2018-09-20,1430069.0,111582.44,12.816254959113637,,
CHIPOTLE MEXICAN,2018-09-21,1472510.56,113431.9,12.981450191700924,,
CHIPOTLE MEXICAN,2018-09-22,1319856.24,92647.36,14.246021041506202,,
CHIPOTLE MEXICAN,2018-09-23,1234649.4,86885.61,14.210056187670201,,
CHIPOTLE MEXICAN,2018-09-24,1336955.01,105348.18,12.690822091088808,,
CHIPOTLE MEXICAN,2018-09-25,1387857.43,108709.03,12.76671707952872,,
CHIPOTLE MEXICAN,2018-09-26,1411284.38,111359.22,12.6732602832527,,
CHIPOTLE MEXICAN,2018-09-27,1452224.21,114104.56,12.727135620171534,,
CHIPOTLE MEXICAN,2018-09-28,1557544.56,118898.71,13.099759955343503,,
CHIPOTLE MEXICAN,2018-09-29,1382456.52,95913.87,14.413520380316216,,
CHIPOTLE MEXICAN,2018-09-30,1338054.92,93579.38,14.298608518244082,,
CHIPOTLE MEXICAN,2018-10-01,1373783.82,108633.98,12.645986274276245,,
CHIPOTLE MEXICAN,2018-10-02,1395365.98,109437.18,12.750383187870886,,
CHIPOTLE MEXICAN,2018-10-03,1435668.19,113081.52,12.69586922779248,,
CHIPOTLE MEXICAN,2018-10-04,1492642.03,116160.32,12.849844335828275,,
CHIPOTLE MEXICAN,2018-10-05,1570625.3,118843.68,13.215892506862797,,
CHIPOTLE MEXICAN,2018-10-06,1371450.45,94530.67,14.507994601117288,,
CHIPOTLE MEXICAN,2018-10-07,1318493.54,90430.03,14.58026210983232,,
CHIPOTLE MEXICAN,2018-10-08,1366815.02,106483.6,12.835920460991176,,
CHIPOTLE MEXICAN,2018-10-09,1379857.91,109207.31,12.63521562796483,,
CHIPOTLE MEXICAN,2018-10-10,1384719.2,109952.41,12.593804901593334,,
CHIPOTLE MEXICAN,2018-10-11,1427423.26,111887.6,12.757653752515917,,
CHIPOTLE MEXICAN,2018-10-12,1576937.12,118856.78,13.26754031196201,,
CHIPOTLE MEXICAN,2018-10-13,1351707.21,94008.46,14.378569864882373,,
CHIPOTLE MEXICAN,2018-10-14,1296971.15,89200.87,14.539893501038723,,
CHIPOTLE MEXICAN,2018-10-15,1331032.85,105624.98,12.601496823952063,,
CHIPOTLE MEXICAN,2018-10-16,1399189.05,109827.71,12.739854541262856,,
CHIPOTLE MEXICAN,2018-10-17,1417174.95,111592.8,12.699519592661892,,
CHIPOTLE MEXICAN,2018-10-18,1484684.59,115302.15,12.876469259246251,,
CHIPOTLE MEXICAN,2018-10-19,1583540.67,119110.67,13.294700382425857,,
CHIPOTLE MEXICAN,2018-10-20,1375337.5,96157.88,14.302909964321175,,
CHIPOTLE MEXICAN,2018-10-21,1330291.35,91517.56,14.53591365416648,,
CHIPOTLE MEXICAN,2018-10-22,1386349.46,107944.31,12.843191642060614,,
CHIPOTLE MEXICAN,2018-10-23,1401110.62,110135.13,12.721741191933946,,
CHIPOTLE MEXICAN,2018-10-24,1434880.5,112922.54,12.70676784280623,,
CHIPOTLE MEXICAN,2018-10-25,1441018.85,112758.37,12.779706286992266,,
CHIPOTLE MEXICAN,2018-10-26,1607249.37,122076.69,13.165898993493354,,
CHIPOTLE MEXICAN,2018-10-27,1383694.25,96776.87,14.297778487772957,,
CHIPOTLE MEXICAN,2018-10-28,1357313.71,93330.29,14.543121102484522,,
CHIPOTLE MEXICAN,2018-10-29,1392069.8,110026.46,12.652136586053937,,
CHIPOTLE MEXICAN,2018-10-30,1398406.29,111072.35,12.590048648471019,,
CHIPOTLE MEXICAN,2018-10-31,1568243.62,157982.35,9.926701432153655,,
CHIPOTLE MEXICAN,2018-11-01,1488674.59,117226.36,12.699145396990916,,
CHIPOTLE MEXICAN,2018-11-02,1604073.17,121655.82,13.185338523056274,,
CHIPOTLE MEXICAN,2018-11-03,1400519.67,97487.12,14.366202119828753,,
CHIPOTLE MEXICAN,2018-11-04,1323789.98,91850.56,14.412432324854633,,
CHIPOTLE MEXICAN,2018-11-05,1371975.91,107954.44,12.708841896637136,,
CHIPOTLE MEXICAN,2018-11-06,1423827.47,111941.4,12.719400239768309,,
CHIPOTLE MEXICAN,2018-11-07,1425168.69,113147.77,12.595640992305901,,
CHIPOTLE MEXICAN,2018-11-08,1479250.96,115738.7,12.780953648174725,,
CHIPOTLE MEXICAN,2018-11-09,1544632.02,116906.5,13.212541817606377,,
CHIPOTLE MEXICAN,2018-11-10,1382305.88,95107.23,14.534182942768915,,
CHIPOTLE MEXICAN,2018-11-11,1308911.3,92385.84,14.16787789124394,,
CHIPOTLE MEXICAN,2018-11-12,1337045.01,102034.98,13.103790582406152,,
CHIPOTLE MEXICAN,2018-11-13,1348027.99,106662.49,12.638257273011346,,
CHIPOTLE MEXICAN,2018-11-14,1386833.37,109252.87,12.693793490276276,,
CHIPOTLE MEXICAN,2018-11-15,1350153.62,104669.93,12.899154704698859,,
CHIPOTLE MEXICAN,2018-11-16,1553231.01,116581.56,13.323127688461195,,
CHIPOTLE MEXICAN,2018-11-17,1385480.45,95691.74,14.47857934237584,,
CHIPOTLE MEXICAN,2018-11-18,1298739.51,89403.93,14.526648996302512,,
CHIPOTLE MEXICAN,2018-11-19,1418024.51,109257.65,12.978720574714906,,
CHIPOTLE MEXICAN,2018-11-20,1446050.94,109979.21,13.148402684471,,
CHIPOTLE MEXICAN,2018-11-21,1338085.01,95693.91,13.982969344653176,,
CHIPOTLE MEXICAN,2018-11-22,86216.64,4761.27,18.107908184160948,,
CHIPOTLE MEXICAN,2018-11-23,1000478.74,68789.07,14.544152726588685,,
CHIPOTLE MEXICAN,2018-11-24,1101756.26,73994.47,14.889710812172856,,
CHIPOTLE MEXICAN,2018-11-25,1260865.49,86506.47,14.57538944774882,,
CHIPOTLE MEXICAN,2018-11-26,1346611.74,106419.0,12.65386575705466,,
CHIPOTLE MEXICAN,2018-11-27,1372154.35,108200.26,12.681617863025469,,
CHIPOTLE MEXICAN,2018-11-28,1408690.49,109839.59,12.824979499650354,,
CHIPOTLE MEXICAN,2018-11-29,1446918.0,112522.17,12.858959261094947,,
CHIPOTLE MEXICAN,2018-11-30,1582671.87,119825.47,13.20814239243126,,
CHIPOTLE MEXICAN,2018-12-01,1402250.72,97574.23,14.371117455910234,,
CHIPOTLE MEXICAN,2018-12-02,1363891.36,93805.4,14.539582582665819,,
CHIPOTLE MEXICAN,2018-12-03,1386411.04,108629.5,12.76274897702742,,
CHIPOTLE MEXICAN,2018-12-04,1414716.2,109819.05,12.882247661038772,,
CHIPOTLE MEXICAN,2018-12-05,1414612.45,110259.11,12.829891788533391,,
CHIPOTLE MEXICAN,2018-12-06,1467190.69,112807.28,13.006170257806057,,
CHIPOTLE MEXICAN,2018-12-07,1600704.11,119553.65,13.389002426943888,,
CHIPOTLE MEXICAN,2018-12-08,1442717.73,99144.77,14.551627181141274,,
CHIPOTLE MEXICAN,2018-12-09,1275220.38,87150.4,14.632409948778204,,
CHIPOTLE MEXICAN,2018-12-10,1394843.69,107138.41,13.019081485342184,,
CHIPOTLE MEXICAN,2018-12-11,1451662.93,109896.86,13.209321267231838,,
CHIPOTLE MEXICAN,2018-12-12,1475537.47,112174.38,13.153961448238002,,
CHIPOTLE MEXICAN,2018-12-13,1532121.86,113583.52,13.488945051183482,,
CHIPOTLE MEXICAN,2018-12-14,1598930.19,114799.84,13.927982739348765,,
CHIPOTLE MEXICAN,2018-12-15,1455344.78,94784.96,15.354174122139208,,
CHIPOTLE MEXICAN,2018-12-16,1364580.21,88802.91,15.36639069598057,,
CHIPOTLE MEXICAN,2018-12-17,1487494.1,109479.31,13.586988262896433,,
CHIPOTLE MEXICAN,2018-12-18,1512340.35,109877.64,13.763859052669861,,
CHIPOTLE MEXICAN,2018-12-19,1555590.82,111430.15,13.96023266593467,,
CHIPOTLE MEXICAN,2018-12-20,1568140.69,110041.96,14.250388579047481,,
CHIPOTLE MEXICAN,2018-12-21,1601458.86,108063.55,14.819602539431658,,
CHIPOTLE MEXICAN,2018-12-22,1389388.56,86597.76,16.044162805134913,,
CHIPOTLE MEXICAN,2018-12-23,1277549.26,77723.04,16.43720137555093,,
CHIPOTLE MEXICAN,2018-12-24,531123.37,32360.36,16.412776928316,,
CHIPOTLE MEXICAN,2018-12-25,46024.17,1825.97,25.20532648400576,,
CHIPOTLE MEXICAN,2018-12-26,1158836.91,82384.38,14.066221169595497,,
CHIPOTLE MEXICAN,2018-12-27,1348996.83,93023.95,14.501607704252509,,
CHIPOTLE MEXICAN,2018-12-28,1386175.42,94938.53,14.600767675673932,,
CHIPOTLE MEXICAN,2018-12-29,1236973.0,80349.75,15.394858104723413,,
CHIPOTLE MEXICAN,2018-12-30,1197004.83,77106.82,15.523981276883159,,
CHIPOTLE MEXICAN,2018-12-31,1051401.66,72936.54,14.415293897955674,,
CHIPOTLE MEXICAN,2019-01-01,1076803.78,70307.08,15.315723252907103,854019.87,26.09
CHIPOTLE MEXICAN,2019-01-02,1386638.41,101833.48,13.616724185405428,1108175.54,25.13
CHIPOTLE MEXICAN,2019-01-03,1475048.68,108711.11,13.568518249882647,1144873.17,28.84
CHIPOTLE MEXICAN,2019-01-04,1595089.37,114608.96,13.917667257429088,1050679.7,51.81
CHIPOTLE MEXICAN,2019-01-05,1411138.9,93276.56,15.12854783666979,1250600.89,12.84
CHIPOTLE MEXICAN,2019-01-06,1297364.99,85819.84,15.117308421922017,1137885.63,14.02
CHIPOTLE MEXICAN,2019-01-07,1383761.12,105409.38,13.127495105274313,1070030.3,29.32
CHIPOTLE MEXICAN,2019-01-08,1388440.23,105921.47,13.108203936369085,1077182.73,28.9
CHIPOTLE MEXICAN,2019-01-09,1390025.3,105642.9,13.157773025920342,1162499.51,19.57
CHIPOTLE MEXICAN,2019-01-10,1464061.67,111536.54,13.126296279228313,1208845.86,21.11
CHIPOTLE MEXICAN,2019-01-11,1610546.69,117204.52,13.741335999669637,1245532.87,29.31
CHIPOTLE MEXICAN,2019-01-12,1371635.34,92200.12,14.87671968322818,1365180.15,0.47
CHIPOTLE MEXICAN,2019-01-13,1235789.44,82009.29,15.068895731203137,1194655.85,3.44
CHIPOTLE MEXICAN,2019-01-14,1309566.82,99517.02,13.159224623084574,1087517.68,20.42
CHIPOTLE MEXICAN,2019-01-15,1368791.69,103235.15,13.258969352977159,1146329.0,19.41
CHIPOTLE MEXICAN,2019-01-16,1382087.69,105892.65,13.051781119841651,1093633.66,26.38
CHIPOTLE MEXICAN,2019-01-17,1471746.93,111168.32,13.238905922118818,1153992.22,27.54
CHIPOTLE MEXICAN,2019-01-18,1589677.06,117205.56,13.563154000544003,1285432.19,23.67
CHIPOTLE MEXICAN,2019-01-19,1368714.86,92564.09,14.786672239742217,1435741.68,-4.67
CHIPOTLE MEXICAN,2019-01-20,1198716.49,80343.15,14.919958826608118,1297058.48,-7.58
CHIPOTLE MEXICAN,2019-01-21,1328165.38,96481.33,13.76603514897649,1107901.5,19.88
CHIPOTLE MEXICAN,2019-01-22,1322299.17,102230.01,12.934549942820118,1183858.54,11.69
CHIPOTLE MEXICAN,2019-01-23,1395584.46,106990.8,13.04396695790666,1252424.98,11.43
CHIPOTLE MEXICAN,2019-01-24,1457277.03,110913.87,13.13881690360277,1283299.85,13.56
CHIPOTLE MEXICAN,2019-01-25,1650203.04,120680.1,13.674193508291756,1360246.81,21.32
CHIPOTLE MEXICAN,2019-01-26,1432213.93,97236.22,14.729222608612304,1469722.92,-2.55
CHIPOTLE MEXICAN,2019-01-27,1345372.48,90551.46,14.857545974410572,1299223.56,3.55
CHIPOTLE MEXICAN,2019-01-28,1330043.91,102600.7,12.96330249208826,1206871.35,10.21
CHIPOTLE MEXICAN,2019-01-29,1326628.18,102069.62,12.997287341718328,1211888.79,9.47
CHIPOTLE MEXICAN,2019-01-30,1339388.1,102915.04,13.014503030849525,1231743.9,8.74
CHIPOTLE MEXICAN,2019-01-31,1459536.11,109678.19,13.307441616241114,1316843.98,10.84
CHIPOTLE MEXICAN,2019-02-01,1586387.04,116682.06,13.595809330071821,1353844.62,17.18
CHIPOTLE MEXICAN,2019-02-02,1445387.89,97257.09,14.86151693413817,1459959.86,-1.0
CHIPOTLE MEXICAN,2019-02-03,1087318.5,73184.29,14.857266498042137,1340435.14,-18.88
CHIPOTLE MEXICAN,2019-02-04,1319405.21,102229.32,12.906328732304978,911618.94,44.73
CHIPOTLE MEXICAN,2019-02-05,1382572.67,105758.27,13.072950890743579,1202325.93,14.99
CHIPOTLE MEXICAN,2019-02-06,1420451.81,109554.3,12.96573306570349,1233403.13,15.17
CHIPOTLE MEXICAN,2019-02-07,1460180.99,110495.63,13.21483021545739,1275560.55,14.47
CHIPOTLE MEXICAN,2019-02-08,1630460.3,119325.83,13.663934288158734,1376668.61,18.44
CHIPOTLE MEXICAN,2019-02-09,1408993.21,94951.71,14.839050397301953,1459901.43,-3.49
CHIPOTLE MEXICAN,2019-02-10,1334845.47,88887.28,15.017283350328642,1277743.72,4.47
CHIPOTLE MEXICAN,2019-02-11,1370654.57,104266.33,13.145706480701872,1243087.99,10.26
CHIPOTLE MEXICAN,2019-02-12,1351290.86,102750.98,13.151123814098904,1240246.73,8.95
CHIPOTLE MEXICAN,2019-02-13,1442917.75,110297.28,13.082079177292496,1286960.96,12.12
CHIPOTLE MEXICAN,2019-02-14,1468178.62,108524.85,13.528501721034399,1270028.56,15.6
CHIPOTLE MEXICAN,2019-02-15,1636151.06,120588.63,13.568037550472212,1394295.54,17.35
CHIPOTLE MEXICAN,2019-02-16,1456482.59,98037.77,14.856341489611607,1472022.85,-1.06
CHIPOTLE MEXICAN,2019-02-17,1340106.13,89117.85,15.037460284331363,1328077.36,0.91
CHIPOTLE MEXICAN,2019-02-18,1431028.86,104160.52,13.738687748486663,1268170.89,12.84
CHIPOTLE MEXICAN,2019-02-19,1432910.83,109762.0,13.054707731273119,1273720.42,12.5
CHIPOTLE MEXICAN,2019-02-20,1337388.86,100866.51,13.25899805594543,1302810.39,2.65
CHIPOTLE MEXICAN,2019-02-21,1584244.85,117810.23,13.4474302443854,1338547.42,18.36
CHIPOTLE MEXICAN,2019-02-22,1669449.35,122011.93,13.682673079591481,1398097.57,19.41
CHIPOTLE MEXICAN,2019-02-23,1495556.63,100960.97,14.813215740696627,1477684.28,1.21
CHIPOTLE MEXICAN,2019-02-24,1404590.42,94338.86,14.888778812887923,1355225.25,3.64
CHIPOTLE MEXICAN,2019-02-25,1425194.69,109531.01,13.011791729118539,1312721.95,8.57
CHIPOTLE MEXICAN,2019-02-26,1480084.75,112257.96,13.18467527826089,1311005.94,12.9
CHIPOTLE MEXICAN,2019-02-27,1526312.89,115852.9,13.174576467226975,1368367.77,11.54
CHIPOTLE MEXICAN,2019-02-28,1595990.68,120235.48,13.2738745668084,1397110.4,14.24
CHIPOTLE MEXICAN,2019-03-01,1663054.68,121667.83,13.668811879031622,1440173.13,15.48
CHIPOTLE MEXICAN,2019-03-02,1487135.79,99250.0,14.983735919395466,1493184.18,-0.41
CHIPOTLE MEXICAN,2019-03-03,1369214.76,91680.82,14.93458239138786,1392063.57,-1.64
CHIPOTLE MEXICAN,2019-03-04,1433855.91,107827.53,13.297679266139175,1300594.99,10.25
CHIPOTLE MEXICAN,2019-03-05,1471684.52,110396.42,13.33090801314028,1316197.31,11.81
CHIPOTLE MEXICAN,2019-03-06,1466322.06,111261.92,13.179010932042159,1344789.08,9.04
CHIPOTLE MEXICAN,2019-03-07,1608663.48,120313.5,13.370598311910134,1295834.64,24.14
CHIPOTLE MEXICAN,2019-03-08,1658552.52,121788.9,13.618256836214139,1422229.57,16.62
CHIPOTLE MEXICAN,2019-03-09,1490028.06,100015.25,14.898008653680314,1503534.22,-0.9
CHIPOTLE MEXICAN,2019-03-10,1416145.95,93411.02,15.16037347627721,1363568.64,3.86
CHIPOTLE MEXICAN,2019-03-11,1475905.41,110862.98,13.312878744554764,1291695.32,14.26
CHIPOTLE MEXICAN,2019-03-12,1488358.9,112132.91,13.273167529496915,1321547.01,12.62
CHIPOTLE MEXICAN,2019-03-13,1490898.98,111602.97,13.35895433607188,1300727.77,14.62
CHIPOTLE MEXICAN,2019-03-14,1578239.81,118105.15,13.363005846908456,1366925.86,15.46
CHIPOTLE MEXICAN,2019-03-15,1678531.82,122594.69,13.691717153491721,1444398.59,16.21
CHIPOTLE MEXICAN,2019-03-16,1520806.18,102222.91,14.877351662166532,1481280.33,2.67
CHIPOTLE MEXICAN,2019-03-17,1429534.42,95980.28,14.894043026338327,1315640.45,8.66
CHIPOTLE MEXICAN,2019-03-18,1514979.29,114831.96,13.193010813365895,1355368.4,11.78
CHIPOTLE MEXICAN,2019-03-19,1542907.22,116517.88,13.24180649356133,1358606.94,13.57
CHIPOTLE MEXICAN,2019-03-20,1572991.08,119004.55,13.21790704641125,1341441.89,17.26
CHIPOTLE MEXICAN,2019-03-21,1623415.62,120667.58,13.453618776476665,1258112.52,29.04
CHIPOTLE MEXICAN,2019-03-22,1709694.84,125000.33,13.677522611340306,1442444.48,18.53
CHIPOTLE MEXICAN,2019-03-23,1560914.9,104231.23,14.975501104611352,1526229.49,2.27
CHIPOTLE MEXICAN,2019-03-24,1513018.9,101300.17,14.935995665160284,1376484.26,9.92
CHIPOTLE MEXICAN,2019-03-25,1535771.73,116675.86,13.162720463341774,1334886.69,15.05
CHIPOTLE MEXICAN,2019-03-26,1554037.74,118685.5,13.093745571278715,1347916.47,15.29
CHIPOTLE MEXICAN,2019-03-27,1580364.12,119219.57,13.25591192788231,1374907.81,14.94
CHIPOTLE MEXICAN,2019-03-28,1665719.3,123636.41,13.472724580081223,1451529.7,14.76
CHIPOTLE MEXICAN,2019-03-29,1716473.62,125650.52,13.660696509652329,1533472.05,11.93
CHIPOTLE MEXICAN,2019-03-30,1607335.9,107828.84,14.906363640747688,1497384.8,7.34
CHIPOTLE MEXICAN,2019-03-31,1512639.84,100964.28,14.981930639232015,1325754.07,14.1
CHIPOTLE MEXICAN,2019-04-01,1527573.52,116988.58,13.057458428848355,77781.31,1863.93
CHIPOTLE MEXICAN,2019-04-02,1554258.2,118271.27,13.14146876075652,1416314.6,9.74
CHIPOTLE MEXICAN,2019-04-03,1596207.68,122232.62,13.05877007299688,1436650.87,11.11
CHIPOTLE MEXICAN,2019-04-04,1866405.73,137396.87,13.58404838479945,1480284.41,26.08
CHIPOTLE MEXICAN,2019-04-05,1824021.78,131580.55,13.86239668400839,1532884.08,18.99
CHIPOTLE MEXICAN,2019-04-06,1605456.85,107558.33,14.926383200631696,1586802.16,1.18
CHIPOTLE MEXICAN,2019-04-07,1568817.64,105890.3,14.815499058931742,1440556.78,8.9
CHIPOTLE MEXICAN,2019-04-08,1573184.11,119558.55,13.158273582274125,1371131.15,14.74
CHIPOTLE MEXICAN,2019-04-09,1619569.25,123178.62,13.148136015811835,1376824.29,17.63
CHIPOTLE MEXICAN,2019-04-10,1616716.4,122472.19,13.20068172211177,1408702.8,14.77
CHIPOTLE MEXICAN,2019-04-11,1665519.76,124207.3,13.409193823551433,1448575.33,14.98
CHIPOTLE MEXICAN,2019-04-12,1737282.7,127795.03,13.594290012686722,1519380.75,14.34
CHIPOTLE MEXICAN,2019-04-13,1604038.44,107197.27,14.963426214119071,1582558.33,1.36
CHIPOTLE MEXICAN,2019-04-14,1547325.84,102709.11,15.065127523741566,1381749.36,11.98
CHIPOTLE MEXICAN,2019-04-15,1595380.14,120449.85,13.245181625381848,1324566.73,20.45
CHIPOTLE MEXICAN,2019-04-16,1592138.83,121418.51,13.11281805385357,1384762.25,14.98
CHIPOTLE MEXICAN,2019-04-17,1653439.64,124797.52,13.248978345082497,1435837.22,15.16
CHIPOTLE MEXICAN,2019-04-18,1756621.66,130482.38,13.462520073591545,1446201.6,21.46
CHIPOTLE MEXICAN,2019-04-19,1710341.35,122811.39,13.926569433014317,1509130.01,13.33
CHIPOTLE MEXICAN,2019-04-20,1509140.9,99985.9,15.093537188743612,1601457.53,-5.76
CHIPOTLE MEXICAN,2019-04-21,137324.61,6280.33,21.865827114180306,1405203.19,-90.23
CHIPOTLE MEXICAN,2019-04-22,1601857.63,124168.93,12.900631663653702,1393513.21,14.95
CHIPOTLE MEXICAN,2019-04-23,1693986.12,128427.87,13.190175310078725,1403878.86,20.66
CHIPOTLE MEXICAN,2019-04-24,1683329.22,127271.9,13.226244127729688,1421095.86,18.45
CHIPOTLE MEXICAN,2019-04-25,1754448.32,131284.29,13.363733924295131,1457781.56,20.35
CHIPOTLE MEXICAN,2019-04-26,1791534.78,131063.7,13.669191240595223,1566399.25,14.37
CHIPOTLE MEXICAN,2019-04-27,1630979.55,109602.83,14.880816033673582,1613909.98,1.06
CHIPOTLE MEXICAN,2019-04-28,1618740.61,106959.26,15.134179219265356,1453361.57,11.38
CHIPOTLE MEXICAN,2019-04-29,1593260.74,120827.22,13.186273258625002,1438397.63,10.77
CHIPOTLE MEXICAN,2019-04-30,1589733.0,120849.31,13.154671714716452,1446215.04,9.92
CHIPOTLE MEXICAN,2019-05-01,1674664.48,125639.48,13.329126163209208,1462479.61,14.51
CHIPOTLE MEXICAN,2019-05-02,1690550.94,126887.83,13.323192145377535,1488577.55,13.57
CHIPOTLE MEXICAN,2019-05-03,1736838.35,127578.45,13.61388502525309,1530576.09,13.48
CHIPOTLE MEXICAN,2019-05-04,1580984.12,105301.78,15.013840411814503,1571171.14,0.62
CHIPOTLE MEXICAN,2019-05-05,1605833.63,103560.63,15.506217275812245,1450060.62,10.74
CHIPOTLE MEXICAN,2019-05-06,1650950.86,119825.92,13.777910989542164,1419129.81,16.34
CHIPOTLE MEXICAN,2019-05-07,1819341.43,145298.91,12.521370119018787,1422640.79,27.88
CHIPOTLE MEXICAN,2019-05-08,1554732.29,117256.23,13.259272364462,1774324.04,-12.38
CHIPOTLE MEXICAN,2019-05-09,1624867.31,120867.36,13.443392078721667,1500091.17,8.32
CHIPOTLE MEXICAN,2019-05-10,1691059.94,121894.32,13.873164393550084,1513491.05,11.73
CHIPOTLE MEXICAN,2019-05-11,1507535.75,99001.87,15.227346210733192,1561853.18,-3.48
CHIPOTLE MEXICAN,2019-05-12,1222803.25,78472.51,15.582568341448491,1365448.62,-10.45
CHIPOTLE MEXICAN,2019-05-13,1518285.12,113807.85,13.340776756612133,1105757.92,37.31
CHIPOTLE MEXICAN,2019-05-14,1543448.3,116853.41,13.208414713785418,1406837.48,9.71
CHIPOTLE MEXICAN,2019-05-15,1577101.18,119098.16,13.242028088427226,1423461.1,10.79
CHIPOTLE MEXICAN,2019-05-16,1644642.85,122280.81,13.449721587549185,1455578.28,12.99
CHIPOTLE MEXICAN,2019-05-17,1730078.21,124519.05,13.894084559752102,1489956.98,16.12
CHIPOTLE MEXICAN,2019-05-18,1495843.49,97525.53,15.337968324806848,1549178.78,-3.44
CHIPOTLE MEXICAN,2019-05-19,1495354.4,94680.9,15.793622578577095,1336917.68,11.85
CHIPOTLE MEXICAN,2019-05-20,1564370.8,114364.53,13.678811078924559,1321317.19,18.39
CHIPOTLE MEXICAN,2019-05-21,1509394.61,114298.3,13.205748554440444,1377860.01,9.55
CHIPOTLE MEXICAN,2019-05-22,1565269.81,116863.76,13.393970979540622,1394847.78,12.22
CHIPOTLE MEXICAN,2019-05-23,1637179.2,120386.43,13.599366639578896,1457959.64,12.29
CHIPOTLE MEXICAN,2019-05-24,1683482.56,119032.87,14.143005709263333,1503528.91,11.97
CHIPOTLE MEXICAN,2019-05-25,1382602.19,89768.29,15.401899601741327,1535577.3,-9.96
CHIPOTLE MEXICAN,2019-05-26,1242206.79,79776.28,15.57112953875513,1215252.44,2.22
CHIPOTLE MEXICAN,2019-05-27,1262976.37,83416.8,15.140551663453886,1159442.34,8.93
CHIPOTLE MEXICAN,2019-05-28,1498126.44,112857.32,13.274517239998255,1158667.69,29.3
CHIPOTLE MEXICAN,2019-05-29,1513247.36,115477.0,13.10431826251115,1405457.59,7.67
CHIPOTLE MEXICAN,2019-05-30,1626852.15,121539.36,13.385393423167605,1454092.06,11.88
CHIPOTLE MEXICAN,2019-05-31,1768807.69,126341.66,14.000193522864905,1506519.7,17.41
CHIPOTLE MEXICAN,2019-06-01,1498768.95,98401.34,15.231184351757811,1562952.7,-4.11
CHIPOTLE MEXICAN,2019-06-02,1494888.2,94643.54,15.794931170156993,1344268.67,11.2
CHIPOTLE MEXICAN,2019-06-03,1596538.14,117951.11,13.535592331432913,1314616.59,21.45
CHIPOTLE MEXICAN,2019-06-04,1846789.53,145258.31,12.713830485842772,1433387.14,28.84
CHIPOTLE MEXICAN,2019-06-05,1576486.61,117948.87,13.365847506635715,1700947.06,-7.32
CHIPOTLE MEXICAN,2019-06-06,1651844.87,122266.77,13.510170179518115,1453714.28,13.63
CHIPOTLE MEXICAN,2019-06-07,1707274.35,123256.93,13.85134572149412,1489556.94,14.62
CHIPOTLE MEXICAN,2019-06-08,1466170.73,97389.02,15.054784718030842,1526492.69,-3.95
CHIPOTLE MEXICAN,2019-06-09,1435041.91,93233.39,15.391931045304691,1301443.33,10.27
CHIPOTLE MEXICAN,2019-06-10,1561649.86,114488.5,13.640233385885919,1329796.98,17.44
CHIPOTLE MEXICAN,2019-06-11,1577516.08,118935.18,13.263662442012533,1408052.75,12.04
CHIPOTLE MEXICAN,2019-06-12,1573347.11,117711.06,13.36617909990786,1404175.65,12.05
CHIPOTLE MEXICAN,2019-06-13,1613664.22,120168.15,13.42838530841991,1429598.7,12.88
